account,d1,d2,d3,d4,d5,d6,d7,d8,d9
39455,46,27,21,17,13,11,9,9,7
26835,45,27,21,17,13,12,9,9,7
209640,49,28,20,16,12,11,9,8,7
85853,49,28,19,16,13,11,9,8,7
370469,49,29,19,17,12,11,9,7,7
23274,48,28,20,14,13,11,10,8,8
943961,48,29,19,16,13,10,9,9,7
600884,50,28,18,16,13,11,9,8,7
56094,45,27,22,15,13,11,10,9,8
62270,50,27,20,16,11,11,9,8,8
90448,48,28,21,17,12,10,9,8,7
525549,48,28,20,15,12,11,9,9,8
80697,49,30,19,15,12,12,9,7,7
397408,47,26,21,17,13,11,9,9,7
188071,51,27,18,14,13,12,9,8,8
822185,48,29,19,16,12,10,9,9,8
47388,52,26,21,14,12,11,9,8,7
273036,50,28,19,17,12,10,9,8,7
325443,49,27,20,17,12,11,9,8,7
560844,46,29,22,16,12,11,9,8,7
423038,46,28,20,16,12,12,10,8,8
924849,45,29,20,16,13,11,10,8,8
34818,48,29,21,15,13,10,8,8,8
653647,45,28,19,17,14,10,10,9,8
478550,47,27,22,15,13,11,9,8,8
947950,47,29,18,16,12,11,10,9,8
636738,46,26,20,17,14,11,10,9,7
279121,50,30,19,15,12,10,9,8,7
461658,49,27,21,15,11,11,10,8,8
10317,50,27,20,15,12,11,9,8,8
516980,50,30,18,14,12,11,9,8,8
435305,46,27,21,16,12,12,10,8,8
537334,51,26,21,16,13,10,8,8,7
76773,52,25,20,17,12,10,9,8,7
308881,46,32,19,15,12,11,9,8,8
874869,45,30,22,15,12,11,9,8,8
640262,46,28,20,16,14,11,10,8,7
472234,48,30,19,16,13,10,9,8,7
374293,47,29,19,17,12,11,9,8,8
107739,48,27,20,16,13,10,10,9,7
361033,50,27,20,17,12,10,9,8,7
497720,47,27,18,17,14,10,10,9,8
80467,49,30,19,15,13,11,9,7,7
205462,50,27,21,15,14,10,8,7,8
394828,48,27,20,15,14,12,9,8,7
703676,52,27,18,15,13,11,10,7,7
520244,51,30,19,15,12,10,8,8,7
10278,52,26,18,15,13,11,10,8,7
46938,48,30,20,14,13,11,9,8,7
129919,51,27,19,15,13,10,10,8,7
88674,48,27,21,16,12,10,9,9,8
670072,45,29,19,17,12,11,10,9,8
730381,51,26,20,15,12,11,10,8,7
99360,46,29,21,16,14,10,9,7,8
43479,49,29,21,16,12,10,9,7,7
593819,45,30,20,15,14,11,9,8,8
877690,51,29,18,14,13,11,9,8,7
971858,48,27,20,15,13,12,9,8,8
772399,45,30,19,16,14,10,10,8,8
535692,49,25,22,15,14,10,9,9,7
66931,49,27,21,14,14,11,9,8,7
588192,48,30,20,16,11,11,9,8,7
811891,51,28,18,15,12,10,9,9,8
352863,48,29,21,15,13,11,8,8,7
46640,47,27,22,15,14,10,10,8,7
46800,48,28,19,17,13,11,9,8,7
33517,51,29,19,16,13,9,8,8,7
540932,49,26,21,15,13,11,10,8,7
297937,48,29,19,16,13,11,9,8,7
523404,53,26,18,15,14,10,9,8,7
38063,47,28,21,17,13,10,8,8,8
90990,48,26,22,16,12,12,9,8,7
28457,44,28,21,17,13,11,10,9,7
20145,50,29,19,15,13,11,8,8,7
929375,45,29,20,16,13,11,11,8,7
951687,48,26,20,16,13,11,10,8,8
261932,45,31,20,15,13,11,10,8,7
342369,46,27,22,16,13,11,9,8,8
935119,49,27,20,16,14,11,8,8,7
20962,48,28,20,15,12,12,9,8,8
68616,51,29,20,14,11,10,10,8,7
43052,47,29,20,15,13,11,9,9,7
399088,50,27,20,15,12,11,10,8,7
316868,47,27,19,16,14,12,10,8,7
159622,49,27,21,15,14,10,8,9,7
98210,50,26,19,15,14,11,9,9,7
627474,52,26,20,14,13,10,10,8,7
352676,49,29,20,15,13,10,9,8,7
834284,50,30,19,14,13,10,8,8,8
293814,48,30,21,16,12,10,8,8,7
803763,48,29,20,14,14,11,9,8,7
427721,47,30,21,15,12,11,9,8,7
856182,49,29,20,16,11,10,9,9,7
636353,50,29,19,15,12,11,9,7,8
314035,51,28,20,14,11,11,10,8,7
681909,47,27,20,15,13,12,9,9,8
90820,49,27,18,16,14,11,9,9,7
38717,49,27,21,15,13,11,9,8,7
85203,45,30,20,15,13,11,10,9,7
27431,46,30,21,16,13,10,9,8,7
833780,48,29,21,14,12,11,10,8,7
945110,52,28,18,15,12,11,9,8,7
114946,50,26,21,16,13,10,9,8,7
184600,50,27,19,15,13,12,9,7,8
634098,51,25,18,16,13,11,9,9,8
84476,51,27,19,17,13,10,8,8,7
426965,51,30,18,15,12,10,8,8,8
36525,48,30,18,15,13,10,10,8,8
870939,46,29,21,16,12,11,9,9,7
728807,46,28,22,15,13,10,10,8,8
67339,49,28,20,15,12,11,9,9,7
619098,51,29,18,14,12,10,10,8,8
513312,46,26,22,17,12,11,10,8,8
83394,46,30,19,16,14,10,9,8,8
975565,51,29,21,14,11,11,9,8,6
453739,46,30,19,17,12,11,9,8,8
63866,51,26,19,16,12,11,10,8,7
17762,48,29,20,16,12,11,9,7,8
894158,45,28,22,17,13,10,9,9,7
87486,50,28,20,14,12,11,9,9,7
198064,50,28,19,14,13,10,10,9,7
28421,48,26,21,15,14,10,10,8,8
39784,50,28,19,15,13,12,9,7,7
90764,48,29,19,16,12,11,9,8,8
523969,46,29,22,14,12,11,10,8,8
58437,52,26,19,15,12,11,9,9,7
805346,45,29,22,16,13,12,9,7,7
517905,45,30,19,16,13,11,9,9,8
705154,48,26,20,17,14,11,9,8,7
38739,50,29,18,16,12,11,9,8,7
35835,48,29,19,16,12,11,9,9,7
371218,45,30,20,16,13,11,9,9,7
783798,47,28,21,16,13,11,9,8,7
320499,50,29,18,15,13,11,9,8,7
366946,50,28,21,15,12,10,10,7,7
50120,48,30,20,14,13,10,10,8,7
83661,50,27,19,16,13,11,10,7,7
99235,49,26,22,15,13,10,10,8,7
985062,47,28,21,15,13,11,10,8,7
811954,47,28,22,16,11,11,9,8,8
635987,45,28,21,16,13,10,10,9,8
71109,45,28,22,15,14,11,10,8,7
748291,46,28,22,17,12,10,9,9,7
143774,47,30,19,17,12,11,9,8,7
553985,48,29,19,16,13,11,10,7,7
124510,49,30,18,15,13,11,8,9,7
21647,49,26,20,16,12,11,10,8,8
560121,49,28,20,15,12,11,10,8,7
443472,48,29,21,15,13,11,9,7,7
135877,47,26,22,16,12,11,10,9,7
77558,51,27,18,17,12,10,9,8,8
71312,44,29,20,16,14,12,10,8,7
618618,46,29,20,15,13,11,10,9,7
506851,48,29,19,17,14,11,8,7,7
79078,48,28,20,15,13,12,10,7,7
85192,48,27,21,15,13,10,9,9,8
424625,49,26,19,16,13,11,10,8,8
243860,47,29,20,16,12,12,9,7,8
26329,50,28,19,16,11,10,10,8,8
314219,48,27,21,17,13,11,8,8,7
33002,45,28,20,17,12,12,10,9,7
951263,49,27,19,16,13,10,10,8,8
326375,46,30,21,17,11,10,10,8,7
462308,49,26,20,16,14,10,9,8,8
907556,47,26,21,17,14,11,8,9,7
206318,50,26,18,16,14,10,10,9,7
194179,45,30,20,15,13,11,9,9,8
821714,48,30,19,14,14,10,10,8,7
55093,51,26,19,15,12,11,10,8,8
765771,50,29,18,16,13,10,9,8,7
324638,46,28,22,16,12,11,9,8,8
249894,49,28,19,16,13,11,9,8,7
36187,49,27,20,15,14,11,9,8,7
98186,48,30,18,16,13,11,9,8,7
69259,45,30,21,17,12,10,10,8,7
95670,48,28,22,16,12,10,9,8,7
91636,46,27,19,17,13,12,10,8,8
52243,48,29,20,15,13,11,9,8,7
911227,48,30,18,16,12,12,9,8,7
65279,46,30,20,15,12,11,10,8,8
751423,51,27,20,16,11,11,9,7,8
184548,47,26,21,17,13,11,10,8,7
935692,47,31,20,15,12,11,9,8,7
66646,48,29,20,16,13,11,9,7,7
392619,47,28,20,17,13,10,10,8,7
618505,51,25,20,15,13,11,9,8,8
494894,47,28,19,16,13,12,9,9,7
325163,45,31,19,15,12,11,10,9,8
573266,46,27,22,14,13,12,10,9,7
724718,49,27,21,15,14,11,8,8,7
16483,50,29,19,15,13,10,9,8,7
94965,50,29,19,15,12,10,10,8,7
92922,49,28,19,16,12,11,9,8,8
984952,51,26,18,16,14,11,9,8,7
565028,46,27,22,15,12,12,10,9,7
50055,51,26,20,15,13,11,8,8,8
83626,45,29,21,15,14,11,10,8,7
903317,49,28,19,15,14,11,10,7,7
877986,48,28,20,15,13,10,10,8,8
73553,51,28,20,15,12,10,9,8,7
90077,51,27,21,16,12,10,8,8,7
55932,49,26,20,14,14,11,9,9,8
20311,47,29,20,14,14,10,9,9,8
86865,52,27,18,16,12,11,9,8,7
55842,50,28,20,15,12,10,10,8,7
197054,48,27,20,16,13,11,10,8,7
95351,49,27,20,15,13,10,9,9,8
979987,46,26,20,18,12,12,10,8,8
52049,48,27,22,16,13,10,9,8,7
588897,45,29,20,17,14,10,9,9,7
63279,49,30,19,15,12,11,9,8,7
94652,49,28,20,14,14,10,9,9,7
529650,48,28,21,16,11,12,8,9,7
335084,49,29,19,16,12,11,9,8,7
385383,47,26,22,15,14,10,10,9,7
33165,52,26,21,15,12,10,10,8,6
821764,45,29,21,15,13,11,9,9,8
332884,47,30,20,16,12,11,9,8,7
37147,51,28,20,14,13,10,9,8,7
806054,47,30,20,16,13,10,9,8,7
50615,46,27,22,16,13,10,9,9,8
604617,47,30,21,15,13,10,9,8,7
360401,48,28,21,15,13,10,10,8,7
49758,45,30,21,14,13,11,10,8,8
367729,47,29,21,14,13,12,9,8,7
8390,50,25,19,16,13,10,10,9,8
808621,49,28,18,17,12,11,10,8,7
37766,53,27,18,15,12,10,10,8,7
850379,49,29,19,15,12,11,9,8,8
839988,48,30,21,14,11,11,9,8,8
765560,49,29,20,14,13,10,10,8,7
593545,47,27,21,17,12,11,10,8,7
74361,46,30,21,15,13,10,10,7,8
119242,52,25,18,16,12,11,10,9,7
70122,52,28,19,14,12,11,9,7,8
603526,47,30,20,14,14,10,10,8,7
615510,51,26,19,14,14,12,9,8,7
452295,50,27,19,16,11,11,10,8,8
512755,51,25,20,16,13,10,9,9,7
48768,50,28,18,16,13,11,9,7,8
71919,47,30,19,15,13,10,10,8,8
58304,47,28,21,15,14,10,10,8,7
36071,49,27,22,16,12,10,9,7,8
541633,46,30,20,17,13,10,9,8,7
99195,46,28,21,15,13,11,10,9,7
142679,49,30,20,15,11,11,10,7,7
544653,47,29,21,14,14,10,9,9,7
683598,47,27,21,16,12,11,9,9,8
757607,46,29,19,15,14,12,10,8,7
30859,45,29,19,15,14,11,10,9,8
586429,48,27,21,16,13,10,9,8,8
686906,48,25,21,15,13,12,10,9,7
102663,45,28,21,17,14,10,9,8,8
853618,52,27,19,14,12,10,10,8,8
414616,45,31,19,14,12,12,10,9,8
38207,46,26,22,15,14,11,9,9,8
689484,50,28,19,14,12,12,10,7,8
770272,46,30,19,15,12,10,10,10,8
37534,48,30,18,17,13,10,9,8,7
871651,49,28,21,15,12,10,10,8,7
34823,52,27,19,16,11,11,9,8,7
378489,46,26,21,16,13,12,10,8,8
368115,51,28,19,14,13,11,9,8,7
491353,51,25,21,15,13,11,9,8,7
38135,51,26,21,14,12,11,10,8,7
497687,46,29,20,15,13,11,10,8,8
872325,45,30,20,16,12,11,10,8,8
478487,45,28,21,17,12,10,10,9,8
438543,48,28,21,14,13,10,9,9,8
51874,45,29,22,17,12,10,10,8,7
10345,49,27,20,16,12,12,10,7,7
887322,48,30,18,16,13,10,10,8,7
21820,50,26,21,15,12,11,10,8,7
48026,45,31,19,15,14,11,9,8,8
32989,50,26,19,15,14,11,10,8,7
87872,46,30,21,15,13,11,8,9,7
622174,47,29,21,16,12,10,10,8,7
805287,49,30,18,16,13,11,8,9,6
153246,46,30,21,15,13,11,9,8,7
219086,48,29,21,14,13,10,9,9,7
146258,49,29,20,15,11,10,9,9,8
868968,49,28,21,14,13,11,8,9,7
917836,47,27,21,15,12,11,11,9,7
61604,49,29,21,14,13,11,8,8,7
28884,46,28,19,16,14,12,10,8,7
475403,48,27,19,16,12,12,9,9,8
21116,50,28,21,15,12,10,9,7,8
797432,48,26,22,16,12,11,9,8,8
43806,49,28,21,15,12,11,10,8,6
610028,51,27,19,15,12,11,9,9,7
95983,53,26,19,15,12,10,9,9,7
564752,47,30,20,15,12,11,9,9,7
75194,46,28,21,16,13,10,9,9,8
96724,49,27,21,15,12,11,10,8,7
497981,48,30,20,14,13,11,9,8,7
38107,49,30,19,14,12,12,8,8,8
526971,44,30,20,16,14,12,9,8,7
48171,52,25,19,15,13,11,10,8,7
10670,45,26,22,17,14,11,9,8,8
84269,44,29,22,16,12,11,10,8,8
164949,50,29,20,15,12,10,9,8,7
358097,46,31,21,15,12,10,9,8,8
959483,45,28,22,16,12,10,10,9,8
737972,45,30,20,17,12,10,9,9,8
329186,48,29,20,15,13,10,10,8,7
72317,45,31,21,15,13,11,9,8,7
787081,45,27,20,16,14,11,10,9,8
381965,49,29,18,16,12,11,10,7,8
257254,50,27,18,17,13,11,9,8,7
47912,51,27,20,15,13,10,10,8,6
627717,50,26,19,17,13,10,10,8,7
60066,49,29,19,16,13,10,9,8,7
21104,46,31,19,15,13,10,9,9,8
774958,47,28,20,15,13,11,10,9,7
480361,48,30,21,15,13,10,8,8,7
486800,46,28,19,17,12,12,9,9,8
33956,51,29,21,14,12,10,9,7,7
995719,44,29,22,16,14,10,9,9,7
941769,50,29,21,14,12,10,10,7,7
739058,49,26,21,15,13,11,10,8,7
41273,49,27,20,15,13,11,10,8,7
27963,48,30,21,15,13,11,9,7,6
39291,48,27,19,16,14,10,10,8,8
666085,48,29,19,16,12,11,10,8,7
172825,50,27,20,15,14,10,9,8,7
288275,47,30,21,14,13,10,9,8,8
369130,49,30,18,16,12,10,10,8,7
527399,48,29,21,15,11,11,9,9,7
33018,47,26,22,17,12,11,9,8,8
783952,48,30,21,14,12,11,9,8,7
141423,46,27,22,17,14,10,9,8,7
436581,51,26,19,16,13,11,9,8,7
427981,50,28,21,14,12,11,9,8,7
13214,47,28,20,17,12,11,10,8,7
588838,45,30,22,16,12,11,9,8,7
712032,52,26,19,15,12,12,9,8,7
572504,49,28,19,15,13,10,10,9,7
315011,50,26,21,15,13,11,9,8,7
431546,44,31,21,16,12,10,10,9,7
696633,46,31,20,14,13,12,9,8,7
208943,49,26,20,16,14,10,9,8,8
583512,49,27,21,15,13,11,8,8,8
501572,49,30,20,15,12,10,10,7,7
555348,48,31,18,16,14,10,8,7,8
380048,45,29,19,17,14,11,10,8,7
505052,46,28,22,15,13,11,10,8,7
861837,47,29,19,16,13,10,10,8,8
109364,47,26,21,15,13,12,10,9,7
455181,51,28,21,14,11,11,8,9,7
93715,45,28,22,17,12,10,10,8,8
975919,52,27,20,15,12,10,9,8,7
668283,46,30,19,17,13,11,9,8,7
533805,48,27,21,16,14,10,9,8,7
150554,49,26,20,16,13,11,10,8,7
79402,48,27,20,17,12,11,9,9,7
322175,46,27,20,17,14,11,10,8,7
351537,46,31,19,15,13,11,10,8,7
730429,49,27,21,14,13,11,8,9,8
99036,46,30,20,14,13,11,9,9,8
395812,48,27,19,17,13,11,9,9,7
446313,48,31,20,14,13,10,9,7,8
497472,50,29,18,16,12,10,8,9,8
164354,47,29,21,14,13,10,9,9,8
28574,52,28,18,16,11,10,10,8,7
28130,48,26,22,16,12,12,9,8,7
715468,46,28,20,16,13,10,10,9,8
16990,50,26,21,14,12,11,10,9,7
20357,49,26,21,16,13,11,9,7,8
760845,44,30,21,17,12,10,10,8,8
40769,47,29,21,14,13,11,10,8,7
401917,49,28,21,16,11,10,9,8,8
527375,47,26,22,15,13,11,9,9,8
224590,46,30,20,15,13,12,9,8,7
169225,46,29,18,16,14,11,10,8,8
724468,47,28,21,16,13,10,10,8,7
465433,47,29,20,15,12,10,10,9,8
67729,49,25,22,15,13,12,9,8,7
38621,49,29,21,14,12,11,10,7,7
879477,47,28,21,16,12,10,9,9,8
116823,48,27,21,15,12,10,10,9,8
21703,49,30,19,17,11,10,9,8,7
114705,48,29,21,15,13,11,9,7,7
59978,47,28,22,15,12,11,9,8,8
32841,47,28,22,15,14,10,9,8,7
540480,50,25,19,15,13,12,10,9,7
708957,47,29,19,16,12,10,10,9,8
915883,47,30,19,15,12,11,10,9,7
272325,46,28,22,15,13,10,10,8,8
42451,51,28,18,16,14,10,8,8,7
11713,49,29,18,16,13,11,9,8,7
835328,48,27,21,15,13,11,10,8,7
36741,49,27,20,17,13,10,9,8,7
51151,48,27,19,16,14,11,9,8,8
208822,49,27,21,15,12,10,9,9,8
974878,46,27,20,17,13,11,10,9,7
903870,48,30,18,15,13,12,9,8,7
684973,49,28,21,16,11,10,9,8,8
617547,49,28,19,15,13,11,10,8,7
963016,46,28,22,16,13,10,9,9,7
633625,51,25,20,16,13,11,9,8,7
992548,45,30,21,14,14,10,10,9,7
481125,49,29,20,16,13,10,8,8,7
71200,47,27,22,14,13,12,9,8,8
55580,45,30,20,15,13,11,10,8,8
38758,49,28,20,14,14,10,9,8,8
170396,46,26,21,16,13,11,10,9,8
104859,51,26,20,15,12,11,10,8,7
14199,45,29,19,16,14,11,10,8,8
15357,51,29,18,14,12,11,9,9,7
343348,45,29,19,16,14,12,9,8,8
763614,51,26,20,15,14,10,9,8,7
467888,49,30,19,15,12,10,9,8,8
319363,45,27,22,16,12,12,9,9,8
76681,50,28,21,15,12,9,9,8,8
42005,52,27,19,15,12,10,9,9,7
26852,47,27,20,17,13,11,10,8,7
51634,48,28,20,16,13,12,9,7,7
643975,49,28,20,16,12,10,9,8,8
483126,47,28,21,16,13,11,10,7,7
319304,49,26,19,17,13,11,9,8,8
998574,51,28,19,15,13,10,9,8,7
545336,45,28,20,16,14,11,10,9,7
604678,48,27,20,16,13,11,9,8,8
86489,48,27,21,16,11,11,9,9,8
123377,46,30,20,17,12,11,9,8,7
584789,46,26,21,17,14,11,9,8,8
169022,49,26,20,16,13,10,9,9,8
43047,45,29,21,15,13,11,10,8,8
57036,47,28,21,17,12,10,10,8,7
450638,49,28,21,16,12,10,9,8,7
57156,47,26,22,16,14,11,9,8,7
10508,50,28,19,16,13,10,9,8,7
321586,47,31,21,14,12,10,10,7,8
19424,50,28,19,15,12,12,9,8,7
32843,47,27,21,15,14,11,9,8,8
54211,47,30,21,16,12,10,9,8,7
776873,45,30,19,16,14,10,9,9,8
93995,50,26,20,15,13,11,10,8,7
22843,48,30,19,16,12,11,9,8,7
441780,47,29,20,15,13,11,9,9,7
65982,46,31,19,15,12,11,10,9,7
117605,48,30,19,16,13,10,8,8,8
118499,47,31,18,16,13,10,9,9,7
209765,49,29,18,16,12,12,9,8,7
63470,51,26,21,14,12,11,9,9,7
862462,47,27,22,15,13,11,10,8,7
341520,50,30,19,16,11,11,8,8,7
215104,49,27,22,14,13,11,9,8,7
477728,50,26,22,16,11,12,9,7,7
695787,51,28,18,16,12,11,8,9,7
824421,48,28,19,17,13,10,9,8,8
9807,47,29,20,16,12,11,10,8,7
394211,47,27,21,16,12,12,9,8,8
451144,46,27,21,16,14,11,9,9,7
88293,48,28,19,15,12,12,9,9,8
721083,49,29,19,14,12,12,9,8,8
49077,51,28,21,14,12,11,8,8,7
527174,50,28,20,15,13,10,9,8,7
963403,51,27,19,16,12,11,9,8,7
876366,51,26,21,15,12,11,9,8,7
34517,46,28,20,15,12,12,10,9,8
23707,47,28,21,16,13,10,9,8,8
909406,46,28,19,18,13,10,10,8,8
398398,51,27,18,16,13,11,9,8,7
457818,46,29,20,17,13,10,10,8,7
991074,46,29,22,16,12,10,10,7,8
44681,50,27,20,16,12,11,9,8,7
407160,53,26,19,14,13,11,9,8,7
22559,49,28,20,15,13,11,9,8,7
99373,49,29,20,14,12,10,10,9,7
94152,48,28,19,17,12,11,9,8,8
257572,50,27,21,15,12,11,9,8,7
11316,46,28,21,15,13,10,10,9,8
25797,47,30,19,16,12,11,10,8,7
581281,50,27,21,15,13,10,9,8,7
468110,47,30,19,14,12,12,9,9,8
331202,49,28,19,16,12,10,10,9,7
92579,48,28,20,15,13,10,10,9,7
75948,48,27,21,16,13,11,8,8,8
688833,52,27,19,15,11,11,9,8,8
287848,49,28,19,16,13,11,8,9,7
910736,48,29,20,15,13,10,9,8,8
858834,48,30,19,15,13,10,9,8,8
406980,46,28,22,15,12,12,10,8,7
919726,50,28,18,15,13,10,10,8,8
38639,47,30,20,15,13,12,8,8,7
228227,49,29,18,17,12,11,9,8,7
796932,49,27,21,15,13,11,9,8,7
693793,47,28,21,15,14,11,10,7,7
975734,50,30,18,14,13,11,9,8,7
659607,50,26,21,15,13,11,9,8,7
223271,50,27,19,15,13,11,10,8,7
51336,50,28,18,17,13,11,9,7,7
683178,48,27,19,17,13,12,9,8,7
929943,49,26,21,16,13,10,9,9,7
250993,46,30,20,14,13,11,10,8,8
993830,50,28,19,15,12,11,9,9,7
281636,45,27,21,18,12,12,10,8,7
991537,51,26,20,15,12,11,9,8,8
917677,51,27,20,15,12,11,9,8,7
700049,50,27,20,14,12,11,10,8,8
994294,47,29,20,16,13,11,9,8,7
60309,47,28,20,16,13,11,9,8,8
724214,46,27,21,17,13,10,10,9,7
363820,48,27,21,15,12,12,9,9,7
45686,50,29,20,14,13,10,9,8,7
526386,47,27,22,15,13,10,10,8,8
787603,48,28,20,16,12,11,10,8,7
96195,46,29,20,16,14,10,9,9,7
93117,49,26,20,16,13,11,10,7,8
28032,52,26,18,16,13,10,10,8,7
358981,52,26,19,15,13,11,9,8,7
716289,48,28,20,17,13,10,9,8,7
322021,47,30,21,16,11,10,10,8,7
488618,46,30,21,17,12,10,9,8,7
736323,49,29,19,16,13,10,9,8,7
198474,51,30,21,15,11,10,8,7,7
91318,48,27,19,17,12,12,9,8,8
684088,47,28,22,16,13,10,9,8,7
51909,49,27,21,17,12,10,10,7,7
62465,49,29,18,17,13,10,9,8,7
746842,49,28,20,16,13,9,9,8,8
212948,51,26,19,17,12,11,9,8,7
40324,51,28,20,14,13,11,8,8,7
565612,47,30,20,15,12,11,9,8,8
500594,46,28,19,17,14,11,9,8,8
553645,46,28,21,15,12,11,10,9,8
67811,45,29,22,15,13,10,10,8,8
980831,49,28,19,15,13,10,10,9,7
71148,47,28,19,16,14,12,9,8,7
156841,51,28,18,16,11,12,8,8,8
66206,50,28,19,16,12,10,9,8,8
440401,45,29,21,15,14,10,10,9,7
222025,52,30,18,14,14,10,8,8,6
934414,50,28,19,15,13,10,9,8,8
92098,51,27,18,17,13,10,9,8,7
670623,45,32,19,16,12,11,10,8,7
56228,46,30,19,16,13,10,10,8,8
315949,51,30,18,14,11,11,10,9,6
538991,49,29,20,16,12,11,8,8,7
390216,48,29,19,16,13,11,9,8,7
44983,47,27,19,17,14,12,9,8,7
291532,51,27,20,15,12,11,9,8,7
173415,51,27,20,14,12,11,9,8,8
365185,50,29,20,15,11,11,10,7,7
924449,51,26,20,15,13,10,10,8,7
73100,52,26,21,14,12,10,9,9,7
93459,48,26,20,17,12,11,10,9,7
658269,49,26,20,16,13,11,9,8,8
622891,49,27,19,16,13,10,10,9,7
577290,46,29,22,15,14,11,8,8,7
63916,46,29,21,16,13,10,9,9,7
64009,48,29,20,15,13,11,9,8,7
569009,46,28,20,15,14,10,10,9,8
309151,50,26,19,16,12,11,9,9,8
557054,48,28,20,16,12,10,10,9,7
495591,51,28,18,14,13,11,10,8,7
345068,49,27,19,15,14,11,9,9,7
49459,50,27,20,14,13,12,9,8,7
278266,50,29,20,15,13,10,8,8,7
426358,45,30,20,16,13,11,9,8,8
348032,48,29,20,15,12,11,10,8,7
94514,51,27,21,14,13,10,9,7,8
328946,49,25,22,16,12,11,8,9,8
890970,49,27,18,17,12,11,10,9,7
545075,51,30,17,15,13,10,9,8,7
810853,49,27,19,16,12,11,9,9,8
99437,47,28,20,15,14,11,9,8,8
906923,49,26,21,16,13,11,9,8,7
31454,49,27,19,15,14,12,9,8,7
666809,46,30,21,16,13,10,9,8,7
656048,49,25,20,17,12,12,10,8,7
661442,44,30,21,16,13,11,10,8,7
27480,51,27,18,17,12,10,10,8,7
157725,46,28,21,17,13,11,8,9,7
298756,47,27,21,17,12,12,8,9,7
25233,49,25,21,16,13,11,10,8,7
144516,50,28,19,16,12,11,10,7,7
343389,50,26,21,15,13,11,9,8,7
464166,48,26,21,15,12,12,10,9,7
47509,47,30,20,17,12,10,9,8,7
448168,49,27,21,15,13,11,9,8,7
77895,48,30,18,14,13,11,10,8,8
626064,45,32,19,15,13,10,10,9,7
141866,51,30,18,14,11,10,10,8,8
605939,49,28,18,15,13,11,10,9,7
13239,48,30,20,16,12,10,9,7,8
66179,50,28,21,14,13,11,9,7,7
243598,50,26,21,16,12,11,10,7,7
374836,46,30,20,14,14,11,10,8,7
82569,48,30,19,15,12,11,10,8,7
43942,51,27,19,15,12,11,10,8,7
5678,52,28,18,15,12,10,10,8,7
10918,45,31,21,14,12,11,10,9,7
10492,48,27,21,16,12,10,10,8,8
809528,50,26,20,15,13,11,9,8,8
587967,46,30,19,17,13,10,10,8,7
59912,48,26,20,17,13,11,9,9,7
39894,48,30,19,14,14,10,9,8,8
64246,49,29,18,14,14,11,9,8,8
889777,48,29,20,15,13,11,9,8,7
946971,49,29,22,14,12,10,9,8,7
316817,47,28,22,16,12,11,9,7,8
792750,48,30,20,14,12,11,9,9,7
62842,48,30,21,15,13,10,9,7,7
410570,45,27,22,16,13,10,10,9,8
55503,47,31,21,14,12,10,10,8,7
919891,48,27,20,16,13,11,9,9,7
605263,47,29,21,14,13,11,9,8,8
328752,45,30,22,15,14,11,8,8,7
60744,47,31,20,15,13,10,9,8,7
351367,45,31,20,15,14,11,9,8,7
35589,49,26,20,16,12,11,9,9,8
982861,51,26,20,16,13,10,8,9,7
705042,50,26,20,16,13,10,9,9,7
811083,47,30,19,16,12,11,10,8,7
107215,48,28,20,15,12,11,9,9,8
749853,49,27,21,15,13,10,10,8,7
789930,51,28,19,15,12,10,9,8,8
779409,46,29,19,17,13,12,9,8,7
604227,49,30,18,15,13,10,10,8,7
197154,47,30,21,15,12,10,10,8,7
54076,46,27,20,16,12,12,10,9,8
13370,48,27,21,15,12,11,10,8,8
593458,48,29,20,16,12,11,9,8,7
301818,50,29,19,15,13,11,9,7,7
272062,49,26,21,16,13,11,9,8,7
274615,49,26,21,15,14,10,9,8,8
339166,48,29,22,14,12,10,9,8,8
335313,50,29,21,14,13,10,8,8,7
95515,51,30,19,14,13,9,9,8,7
43140,49,28,21,14,14,11,8,8,7
735608,49,26,20,17,13,11,10,8,6
542822,46,27,21,15,13,11,11,8,8
56231,46,29,21,14,13,11,9,9,8
17862,47,27,21,15,14,11,9,9,7
415932,45,30,20,16,13,11,10,8,7
48551,50,27,21,15,13,10,9,8,7
607194,49,25,19,17,13,11,10,9,7
97769,49,27,18,15,14,12,10,8,7
931924,51,25,19,17,13,11,9,8,7
60028,49,30,20,14,12,11,9,8,7
75517,46,28,21,17,13,11,9,8,7
42271,46,30,19,16,13,11,9,8,8
539706,51,28,18,16,12,11,8,8,8
853536,48,28,21,16,13,11,9,8,6
215934,52,28,19,15,12,10,10,7,7
23066,50,28,19,16,11,11,9,8,8
88732,44,31,22,15,12,11,9,9,7
603782,46,29,21,15,13,10,9,9,8
47612,48,27,21,15,13,11,10,8,7
980774,52,28,19,15,13,10,9,7,7
87081,51,26,19,17,12,11,9,8,7
647223,46,28,21,16,13,10,10,8,8
170165,48,29,19,16,12,10,10,8,8
729569,48,27,20,17,13,10,9,9,7
228721,48,30,21,14,12,10,9,8,8
70340,48,29,20,14,13,10,9,9,8
120806,48,28,21,16,13,11,8,8,7
378413,51,28,19,14,13,11,9,8,7
23157,48,27,20,17,13,10,9,9,7
39698,46,28,21,15,14,11,9,8,8
73314,49,27,20,15,13,11,9,8,8
113640,47,28,20,16,14,11,9,8,7
475546,50,26,21,16,12,11,9,8,7
